"rsid"	"pval_method1"
"rs8485"	0.81487595
"rs8486"	0.21385292
"rs8487"	0.95558693
"rs8488"	0.07750177
"rs8489"	0.90904832
"rs8490"	0.18062329
"rs8491"	0.70417351
"rs8492"	0.39265277
"rs8493"	0.21522243
"rs8494"	0.99450091
"rs8495"	0.09174104
"rs8496"	0.9088971
"rs8497"	0.88440211
"rs8498"	0.73999906
"rs8499"	0.35682301
"rs8500"	0.50762032
"rs8501"	0.47193579
"rs8502"	0.59063576
"rs8503"	0.65644121
"rs8504"	0.38037241
"rs8505"	0.2133786
"rs8506"	0.20623453
"rs8507"	0.79218871
"rs8508"	0.19958877
"rs8509"	0.65012544
"rs8510"	0.93251367
"rs8511"	0.0309453
"rs8512"	0.28886243
"rs8513"	0.28378822
"rs8514"	0.15978187
"rs8515"	0.26503076
"rs8516"	0.87380148
"rs8517"	0.28460143
"rs8518"	0.38292151
"rs8519"	0.38956397
"rs8520"	0.39108208
"rs8521"	0.85469202
"rs8522"	0.8906725
"rs8523"	0.61655315
"rs8524"	0.27622178
"rs8525"	0.68761305
"rs8526"	0.43067227
"rs8527"	0.7963428
"rs8528"	0.60453454
"rs8529"	0.37205974
"rs8530"	0.71475947
"rs8531"	0.12273447
"rs8532"	0.17793598
"rs8533"	0.12643443
"rs8534"	0.29434444
"rs8535"	0.34085916
"rs8536"	0.00207965
"rs8537"	0.74964347
"rs8538"	0.06770229
"rs8539"	0.19631981
"rs8540"	0.25941664
"rs8541"	0.9731505
"rs8542"	0.95089414
"rs8543"	0.99801621
"rs8544"	0.33744981
"rs8545"	0.71004243
"rs8546"	0.73749523
"rs8547"	0.52342094
"rs8548"	0.85090003
"rs8549"	0.13371404
"rs8550"	0.04385228
"rs8551"	0.68729087
"rs8552"	0.35147018
"rs8553"	0.84777282
"rs8554"	0.94270522
"rs8555"	0.08500683
"rs8556"	0.9433133
"rs8557"	0.07457631
"rs8558"	0.1751681
"rs8559"	0.43472535
"rs8560"	0.06875824
"rs8561"	0.03733381
"rs8562"	0.10910881
"rs8563"	0.77685602
"rs8564"	0.1977273
"rs8565"	0.13803195
"rs8566"	0.05962789
"rs8567"	0.3805325
"rs8568"	0.18109358
"rs8569"	0.78678889
"rs8570"	0.74879974
"rs8571"	0.18445421
"rs8572"	0.81889233
"rs8573"	0.36518938
"rs8574"	0.7129583
"rs8575"	0.87478393
"rs8576"	0.44731319
"rs8577"	0.33472938
"rs8578"	0.73215412
"rs8579"	0.57153343
"rs8580"	0.58483367
"rs8581"	0.11331213
"rs8582"	0.17980984
"rs8583"	0.2532096
"rs8584"	0.25048566
"rs8585"	0.26607812
"rs8586"	0.63884359
"rs8587"	0.46476518
"rs8588"	0.74893584
"rs8589"	0.1299662
"rs8590"	0.81781211
"rs8591"	0.64451591
"rs8592"	0.81243561
"rs8593"	0.45963916
"rs8594"	0.86546243
"rs8595"	0.07939785
"rs8596"	0.57267154
"rs8597"	0.0027095
"rs8598"	0.35514789
"rs8599"	0.41971337
"rs8600"	0.46826089
"rs8601"	0.1181586
"rs8602"	0.40091604
"rs8603"	0.45575002
"rs8604"	0.58308603
"rs8605"	0.72882183
"rs8606"	0.91686269
"rs8607"	0.45658791
"rs8608"	0.35996783
"rs8609"	0.73084174
"rs8610"	0.39832789
"rs8611"	0.64721502
"rs8612"	0.05356806
"rs8613"	0.832599
"rs8614"	0.8721584
"rs8615"	0.52478289
"rs8616"	0.75479404
"rs8617"	0.28760793
"rs8618"	0.52794996
"rs8619"	0.28455144
"rs8620"	0.52140272
"rs8621"	0.00377111
"rs8622"	0.87406432
"rs8623"	0.99531516
"rs8624"	0.83616934
"rs8625"	0.56355502
"rs8626"	0.26116098
"rs8627"	0.36940902
"rs8628"	0.17314967
"rs8629"	0.81125964
"rs8630"	0.4752794
"rs8631"	0.27219009
"rs8632"	0.6432106
"rs8633"	0.44849199
"rs8634"	0.9625457
"rs8635"	0.40701638
"rs8636"	0.16707495
"rs8637"	0.91500115
"rs8638"	0.22868763
"rs8639"	0.15618121
"rs8640"	0.54893929
"rs8641"	0.03169144
"rs8642"	0.66917853
"rs8643"	0.0818734
"rs8644"	0.84509648
"rs8645"	0.03071008
"rs8646"	0.51311685
"rs8647"	0.55444278
"rs8648"	0.55779058
"rs8649"	0.54678478
"rs8650"	0.48239132
"rs8651"	0.21686043
"rs8652"	0.87240059
"rs8653"	0.69205249
"rs8654"	0.33238757
"rs8655"	0.63006878
"rs8656"	0.20699524
"rs8657"	0.69585996
"rs8658"	0.39818108
"rs8659"	0.24935714
"rs8660"	0.51269422
"rs8661"	0.43156421
"rs8662"	0.55224576
"rs8663"	0.45189825
"rs8664"	0.802013
"rs8665"	0.71579021
"rs8666"	0.8808994
"rs8667"	0.30513813
"rs8668"	0.09018077
"rs8669"	0.44412896
"rs8670"	0.19981058
"rs8671"	0.58822544
"rs8672"	0.27475001
"rs8673"	0.54442319
"rs8674"	0.37008828
"rs8675"	0.41053911
"rs8676"	0.00267507
"rs8677"	0.45659144
"rs8678"	0.31471658
"rs8679"	0.88977055
"rs8680"	0.34969848
"rs8681"	0.2499543
"rs8682"	0.46986948
"rs8683"	0.27876196
"rs8684"	0.84300256
"rs8685"	0.19656472
"rs8686"	0.32881041
"rs8687"	0.05360158
"rs8688"	0.62278545
"rs8689"	0.64577754
"rs8690"	0.32253267
"rs8691"	0.41767145
"rs8692"	0.02063936
"rs8693"	0.56658756
"rs8694"	0.53018598
"rs8695"	0.50779194
"rs8696"	0.58690363
"rs8697"	0.94970212
"rs8698"	0.32786725
"rs8699"	0.63028378
"rs8700"	0.7002307
"rs8701"	0.28977713
"rs8702"	0.02834605
"rs8703"	0.7641516
"rs8704"	0.36170308
"rs8705"	0.08179801
"rs8706"	0.25606529
"rs8707"	0.58257368
"rs8708"	0.0944174
"rs8709"	0.98085102
"rs8710"	0.05631531
"rs8711"	0.00480403
"rs8712"	0.88943627
"rs8713"	0.4294526
"rs8714"	0.74106874
"rs8715"	0.67908994
"rs8716"	0.60634493
"rs8717"	0.27835094
"rs8718"	0.54146989
"rs8719"	0.52600177
"rs8720"	0.53243273
"rs8721"	0.89755972
"rs8722"	0.50037094
"rs8723"	0.07036744
"rs8724"	0.13884514
"rs8725"	0.49135652
"rs8726"	0.99627617
"rs8727"	0.15055863
"rs8728"	0.38353571
"rs8729"	0.81228688
"rs8730"	0.46759474
"rs8731"	0.82430546
"rs8732"	0.53117711
"rs8733"	0.57282059
"rs8734"	0.55318566
"rs8735"	0.24508601
"rs8736"	0.69973016
"rs8737"	0.22547259
"rs8738"	0.06812691
"rs8739"	0.42663134
"rs8740"	0.64367463
"rs8741"	0.63224192
"rs8742"	0.91619435
"rs8743"	0.12828844
"rs8744"	0.98996566
"rs8745"	0.35983311
"rs8746"	0.33652853
"rs8747"	0.18355352
"rs8748"	0.48128668
"rs8749"	0.36889435
"rs8750"	0.0978384
"rs8751"	0.43490803
"rs8752"	0.01108802
"rs8753"	0.90052029
"rs8754"	0.31049291
"rs8755"	0.86482876
"rs8756"	0.62682813
"rs8757"	0.20511504
"rs8758"	0.80486507
"rs8759"	0.90571977
"rs8760"	0.03046845
"rs8761"	0.60501215
"rs8762"	0.51460701
"rs8763"	0.4609329
"rs8764"	0.92041827
"rs8765"	0.74151564
"rs8766"	0.61680963
"rs8767"	0.98736574
"rs8768"	0.88756754
"rs8769"	0.3902688
"rs8770"	0.10399986
"rs8771"	0.17853483
"rs8772"	0.48661864
"rs8773"	0.43804426
"rs8774"	0.3142256
"rs8775"	0.71163512
"rs8776"	0.85894785
"rs8777"	0.39955926
"rs8778"	0.84857544
"rs8779"	0.20366076
"rs8780"	0.90994224
"rs8781"	0.48504961
"rs8782"	0.71082941
"rs8783"	0.29290438
"rs8784"	0.83312937
"rs8785"	0.10995192
"rs8786"	0.84664234
"rs8787"	0.19975215
"rs8788"	0.99104114
"rs8789"	0.27120153
"rs8790"	0.02289882
"rs8791"	0.40066239
"rs8792"	0.77499672
"rs8793"	0.27609384
"rs8794"	0.46607308
"rs8795"	0.57295963
"rs8796"	0.5051987
"rs8797"	0.70473573
"rs8798"	0.7680907
"rs8799"	0.76934564
"rs8800"	0.59859565
"rs8801"	0.90683764
"rs8802"	0.24118569
"rs8803"	0.60301118
"rs8804"	0.68646814
"rs8805"	0.12580809
"rs8806"	0.0747119
"rs8807"	0.37263205
"rs8808"	0.21662123
"rs8809"	0.86791716
"rs8810"	0.44210179
"rs8811"	0.24456488
"rs8812"	0.60014702
"rs8813"	0.1362538
"rs8814"	0.5032659
"rs8815"	0.84361097
"rs8816"	0.1640098
"rs8817"	0.64402382
"rs8818"	0.76214413
"rs8819"	0.28945844
"rs8820"	0.28205032
"rs8821"	0.940154
"rs8822"	0.81818708
"rs8823"	0.26028891
"rs8824"	0.55811899
"rs8825"	0.02120596
"rs8826"	0.71113603
"rs8827"	0.07417513
"rs8828"	0.27897422
"rs8829"	0.46646833
"rs8830"	0.03629955
"rs8831"	0.31348362
"rs8832"	0.72538025
"rs8833"	0.85933646
"rs8834"	0.85882812
"rs8835"	0.33477294
"rs8836"	0.52708232
"rs8837"	0.87470045
"rs8838"	0.67667499
"rs8839"	0.858652
"rs8840"	0.91763725
"rs8841"	0.52186947
"rs8842"	0.0540428
"rs8843"	0.65060281
"rs8844"	0.95019697
"rs8845"	0.92883042
"rs8846"	0.05942965
"rs8847"	0.805722
"rs8848"	0.73758512
"rs8849"	0.56361055
"rs8850"	0.66414956
"rs8851"	0.28996481
"rs8852"	0.27147976
"rs8853"	0.10764016
"rs8854"	0.57341347
"rs8855"	0.16944001
"rs8856"	0.34382925
"rs8857"	0.86267543
"rs8858"	0.36629012
"rs8859"	0.17262801
"rs8860"	0.89433252
"rs8861"	0.89211259
"rs8862"	0.7590838
"rs8863"	0.90357691
"rs8864"	0.5381398
"rs8865"	0.69456897
"rs8866"	0.04839312
"rs8867"	0.78505928
"rs8868"	0.34420316
"rs8869"	0.43394604
"rs8870"	0.00691371
"rs8871"	0.25412106
"rs8872"	0.90853228
"rs8873"	0.74002372
"rs8874"	0.82221026
"rs8875"	0.79506343
"rs8876"	0.22716321
"rs8877"	0.47660401
"rs8878"	0.17680385
"rs8879"	0.12684977
"rs8880"	0.72591814
"rs8881"	0.02028843
"rs8882"	0.97044034
"rs8883"	0.97075233
"rs8884"	0.81814371
"rs8885"	0.77954569
"rs8886"	0.76840874
"rs8887"	0.44827273
"rs8888"	0.47801677
"rs8889"	0.04035886
"rs8890"	0.08141125
"rs8891"	0.05053542
"rs8892"	0.63290929
"rs8893"	0.07324026
"rs8894"	0.54476305
"rs8895"	0.97690968
"rs8896"	0.25103311
"rs8897"	0.95280124
"rs8898"	0.96544625
"rs8899"	0.36006453
"rs8900"	0.59098207
"rs8901"	0.21843031
"rs8902"	0.13366955
"rs8903"	0.00952355
"rs8904"	0.74690127
"rs8905"	0.02808966
"rs8906"	0.83753017
"rs8907"	0.81104883
"rs8908"	0.39362052
"rs8909"	0.58640795
"rs8910"	0.08602872
"rs8911"	0.92175643
"rs8912"	0.10085158
"rs8913"	0.69523487
"rs8914"	0.65953175
"rs8915"	0.6696253
"rs8916"	0.64866222
"rs8917"	0.6128555
"rs8918"	0.47138494
"rs8919"	0.4144069
"rs8920"	0.94416414
"rs8921"	0.00177494
"rs8922"	0.49438489
"rs8923"	0.76747267
"rs8924"	0.94322325
"rs8925"	0.86922974
"rs8926"	0.06840408
"rs8927"	0.84488198
"rs8928"	0.70232611
"rs8929"	0.56901547
"rs8930"	0.12730637
"rs8931"	0.61174358
"rs8932"	0.79615428
"rs8933"	0.671757
"rs8934"	0.3330581
"rs8935"	0.75637789
"rs8936"	0.89258778
"rs8937"	0.05220322
"rs8938"	0.18634025
"rs8939"	0.40483441
"rs8940"	0.24811924
"rs8941"	0.54127698
"rs8942"	0.45503527
"rs8943"	0.50590546
"rs8944"	0.03985887
"rs8945"	0.86523818
"rs8946"	0.73479997
"rs8947"	0.5897472
"rs8948"	0.74714346
"rs8949"	0.64106737
"rs8950"	0.08625096
"rs8951"	0.83967255
"rs8952"	0.87825899
"rs8953"	0.49483076
"rs8954"	0.3905949
"rs8955"	0.39668841
"rs8956"	0.58966635
"rs8957"	0.66493819
"rs8958"	0.53804751
"rs8959"	0.34299599
"rs8960"	0.50510626
"rs8961"	0.66343778
"rs8962"	0.33990386
"rs8963"	0.49038606
"rs8964"	0.52235596
"rs8965"	0.62077625
"rs8966"	0.00256121
"rs8967"	0.13640144
"rs8968"	0.88328309
"rs8969"	0.88437281
"rs8970"	0.08125594
"rs8971"	0.25584073
"rs8972"	0.64264124
"rs8973"	0.86159951
"rs8974"	0.84112014
"rs8975"	0.63567912
"rs8976"	0.62267342
"rs8977"	0.32456407
"rs8978"	0.24695892
"rs8979"	0.76345103
"rs8980"	0.5661551
"rs8981"	0.38751312
"rs8982"	0.12024138
"rs8983"	0.03441338
"rs8984"	0.55679563
"rs8985"	0.51351383
"rs8986"	0.66530579
"rs8987"	0.00118952
"rs8988"	0.84331049
"rs8989"	0.51821743
"rs8990"	0.79381561
"rs8991"	0.03868225
"rs8992"	0.65969388
"rs8993"	0.78042833
"rs8994"	0.58427385
"rs8995"	0.83601543
"rs8996"	0.78567627
"rs8997"	0.29883864
"rs8998"	0.59670825
"rs8999"	0.79353122
"rs9000"	0.09953888
"rs9001"	0.90493607
"rs9002"	0.00115541
"rs9003"	0.26568374
"rs9004"	0.89437191
"rs9005"	0.39683684
"rs9006"	0.42257766
"rs9007"	0.80893181
"rs9008"	0.27679842
"rs9009"	0.97020254
"rs9010"	0.43996555
"rs9011"	0.83347276
"rs9012"	0.73753891
"rs9013"	0.78919478
"rs9014"	0.5984843
"rs9015"	0.08655337
"rs9016"	0.36853381
"rs9017"	0.69545771
"rs9018"	0.07442459
"rs9019"	0.1104851
"rs9020"	0.75456409
"rs9021"	0.95032551
"rs9022"	0.93042463
"rs9023"	0.93103418
"rs9024"	0.61245965
"rs9025"	0.55571492
"rs9026"	0.73144095
"rs9027"	0.91869931
"rs9028"	0.86096634
"rs9029"	0.1815413
"rs9030"	0.62085127
"rs9031"	0.68824298
"rs9032"	0.05689544
"rs9033"	0.41967153
"rs9034"	0.08054932
"rs9035"	0.64463738
"rs9036"	0.73454679
"rs9037"	0.20600203
"rs9038"	0.02575028
"rs9039"	0.29331803
"rs9040"	0.45665493
"rs9041"	0.61923469
"rs9042"	0.91758426
"rs9043"	0.63019607
"rs9044"	0.72542763
"rs9045"	0.98194551
"rs9046"	0.00073049
"rs9047"	0.03217742
"rs9048"	0.81127544
"rs9049"	0.19623645
"rs9050"	0.65001036
"rs9051"	0.09926939
"rs9052"	0.39145571
"rs9053"	0.27949181
"rs9054"	0.89441175
"rs9055"	0.57472506
"rs9056"	0.81495525
"rs9057"	0.18943266
"rs9058"	0.19843654
"rs9059"	0.68651192
"rs9060"	0.71679784
"rs9061"	0.43338368
"rs9062"	0.02300635
"rs9063"	0.3566988
"rs9064"	0.5972501
"rs9065"	0.72464109
"rs9066"	0.04657524
"rs9067"	0.42436819
"rs9068"	0.80021749
"rs9069"	0.69742645
"rs9070"	0.92294496
"rs9071"	0.13932927
"rs9072"	0.34925425
"rs9073"	0.04348409
"rs9074"	0.19816743
"rs9075"	0.55307872
"rs9076"	0.21536615
"rs9077"	0.41865852
"rs9078"	0.48311258
"rs9079"	0.84312409
"rs9080"	0.59330597
"rs9081"	0.84179345
"rs9082"	0.59187949
"rs9083"	0.6555995
"rs9084"	0.86980602
"rs9085"	0.04990821
"rs9086"	0.18615204
"rs9087"	0.17548383
"rs9088"	0.90209329
"rs9089"	0.27912662
"rs9090"	0.57346451
"rs9091"	0.10429024
"rs9092"	0.39700988
"rs9093"	0.85296211
"rs9094"	0.35353979
"rs9095"	0.27695007
"rs9096"	0.22601066
"rs9097"	0.81570172
"rs9098"	0.77330438
"rs9099"	0.46277686
"rs9100"	0.51024857
"rs9101"	0.01519886
"rs9102"	0.4605165
"rs9103"	0.28841497
"rs9104"	0.10670895
"rs9105"	0.93822707
"rs9106"	0.21227141
"rs9107"	0.31808319
"rs9108"	0.65812401
"rs9109"	0.02696388
"rs9110"	0.28132651
"rs9111"	0.60065858
"rs9112"	0.87997081
"rs9113"	0.05430257
"rs9114"	0.22476716
"rs9115"	0.01148438
"rs9116"	0.87917137
"rs9117"	0.504668
"rs9118"	0.64335874
"rs9119"	0.64472545
"rs9120"	0.05456008
"rs9121"	0.39719635
"rs9122"	0.36651206
"rs9123"	0.53853944
"rs9124"	0.1123462
"rs9125"	0.59278018
"rs9126"	0.49688836
"rs9127"	0.72927117
"rs9128"	0.1145268
"rs9129"	0.52438641
"rs9130"	0.59018033
"rs9131"	0.99004057
"rs9132"	0.12442941
"rs9133"	0.72764285
"rs9134"	0.13581924
"rs9135"	0.59026386
"rs9136"	0.39654409
"rs9137"	0.67308876
"rs9138"	0.4715798
"rs9139"	0.93748903
"rs9140"	0.26772405
"rs9141"	0.40546412
"rs9142"	0.2371425
"rs9143"	0.39602688
"rs9144"	0.33324111
"rs9145"	0.23022253
"rs9146"	0.38334182
"rs9147"	0.79515117
"rs9148"	0.66516494
"rs9149"	0.38781081
"rs9150"	0.28889338
"rs9151"	0.04775276
"rs9152"	0.04536794
"rs9153"	0.23874883
"rs9154"	0.66509294
"rs9155"	0.94080682
"rs9156"	0.63340319
"rs9157"	0.50227442
"rs9158"	0.65962824
"rs9159"	0.20497152
"rs9160"	0.28972481
"rs9161"	0.86023984
"rs9162"	0.08417451
"rs9163"	0.8199009
"rs9164"	0.68569998
"rs9165"	0.28534261
"rs9166"	0.93632824
"rs9167"	0.22411225
"rs9168"	0.13644856
"rs9169"	0.1824572
"rs9170"	0.09095581
"rs9171"	0.1916041
"rs9172"	0.26033109
"rs9173"	0.37525519
"rs9174"	0.61182778
"rs9175"	0.19763773
"rs9176"	0.4729963
"rs9177"	0.91190474
"rs9178"	0.62471767
"rs9179"	0.71195337
"rs9180"	0.86009873
"rs9181"	0.0517982
"rs9182"	0.17710214
"rs9183"	0.1750519
"rs9184"	0.53952602
"rs9185"	0.95673212
"rs9186"	0.71021496
"rs9187"	0.07826611
"rs9188"	0.99279125
"rs9189"	0.8292553
"rs9190"	0.41693101
"rs9191"	0.27530749
"rs9192"	0.89231831
"rs9193"	0.35675492
"rs9194"	0.57062328
"rs9195"	0.63776891
"rs9196"	0.42213529
"rs9197"	0.86656448
"rs9198"	0.76679793
"rs9199"	0.80141765
"rs9200"	0.41643093
"rs9201"	0.18046536
"rs9202"	0.6534624
"rs9203"	0.86982398
"rs9204"	0.45679212
"rs9205"	0.66328578
"rs9206"	0.63091584
"rs9207"	0.36126786
"rs9208"	0.56587742
"rs9209"	0.66504571
"rs9210"	0.23960889
"rs9211"	0.27441007
"rs9212"	0.2885917
"rs9213"	0.8106437
"rs9214"	0.68249189
"rs9215"	0.76350525
"rs9216"	0.8634413
"rs9217"	0.10561415
"rs9218"	0.06234755
"rs9219"	0.268372
"rs9220"	0.30904347
"rs9221"	0.01408808
"rs9222"	0.00162203
"rs9223"	0.24056236
"rs9224"	0.02682185
"rs9225"	0.61727429
"rs9226"	0.99068298
"rs9227"	0.09775487
"rs9228"	0.5335329
"rs9229"	0.25692752
"rs9230"	0.33261583
"rs9231"	0.00603134
"rs9232"	0.04341563
"rs9233"	0.93120771
"rs9234"	0.87668971
"rs9235"	0.9513461
"rs9236"	0.58401002
"rs9237"	0.68715686
"rs9238"	0.53206583
"rs9239"	0.76923303
"rs9240"	0.62160068
"rs9241"	0.03460959
"rs9242"	0.91873647
"rs9243"	0.13325639
"rs9244"	0.11495931
"rs9245"	0.08261732
"rs9246"	0.10370606
"rs9247"	0.91756615
"rs9248"	0.85041468
"rs9249"	0.34370381
"rs9250"	0.66878922
"rs9251"	0.17805567
"rs9252"	0.09516113
"rs9253"	0.68795937
"rs9254"	0.17885013
"rs9255"	0.86027163
"rs9256"	0.40326142
"rs9257"	0.02820524
"rs9258"	0.49429101
"rs9259"	0.18879379
"rs9260"	0.77103103
"rs9261"	0.51005462
"rs9262"	0.77222534
"rs9263"	0.13890053
"rs9264"	0.90811563
"rs9265"	0.14939862
"rs9266"	0.95202285
"rs9267"	0.7305069
"rs9268"	0.86490563
"rs9269"	0.58340089
"rs9270"	0.99423065
"rs9271"	0.36683453
"rs9272"	0.80038488
"rs9273"	0.01898642
"rs9274"	0.59804279
"rs9275"	0.82645774
"rs9276"	0.21956829
"rs9277"	0.95383976
"rs9278"	0.17869286
"rs9279"	0.71201459
"rs9280"	0.99117699
"rs9281"	0.62452149
"rs9282"	0.89408316
"rs9283"	0.59110372
"rs9284"	0.48895295
"rs9285"	0.33050562
"rs9286"	0.40249868
"rs9287"	0.75503971
"rs9288"	0.12004656
"rs9289"	0.97426529
"rs9290"	0.05177556
"rs9291"	0.9200766
"rs9292"	0.98654897
"rs9293"	0.25843096
"rs9294"	0.16402458
"rs9295"	0.30096888
"rs9296"	0.06592458
"rs9297"	0.43565828
"rs9298"	0.20393319
"rs9299"	0.20851085
"rs9300"	0.57425946
"rs9301"	0.79786954
"rs9302"	0.38752282
"rs9303"	0.64146501
"rs9304"	0.77146135
"rs9305"	0.52005549
"rs9306"	0.9651138
"rs9307"	0.87489462
"rs9308"	0.15365677
"rs9309"	0.85233873
"rs9310"	0.98920052
"rs9311"	0.14769796
"rs9312"	0.70552042
"rs9313"	0.14125899
"rs9314"	0.62051249
"rs9315"	0.24913573
"rs9316"	0.91071051
"rs9317"	0.10548609
"rs9318"	0.14443897
"rs9319"	0.10596517
"rs9320"	0.44030679
"rs9321"	0.95401894
"rs9322"	0.70142175
"rs9323"	0.77198104
"rs9324"	0.99110467
"rs9325"	0.07606085
"rs9326"	0.45284668
"rs9327"	0.35881915
"rs9328"	0.14660873
"rs9329"	0.67099217
"rs9330"	0.69772402
"rs9331"	0.74744406
"rs9332"	0.6705091
"rs9333"	0.60276765
"rs9334"	0.54311576
"rs9335"	0.39703554
"rs9336"	0.42253855
"rs9337"	0.20005968
"rs9338"	0.76539677
"rs9339"	0.90280149
"rs9340"	0.28163245
"rs9341"	0.89598432
"rs9342"	0.13312422
"rs9343"	0.65404614
"rs9344"	0.30401871
"rs9345"	0.43065916
"rs9346"	0.96565159
"rs9347"	0.29153579
"rs9348"	0.66983328
"rs9349"	0.1199986
"rs9350"	0.77253263
"rs9351"	0.29764457
"rs9352"	0.27322397
"rs9353"	0.82155982
"rs9354"	0.67777428
"rs9355"	0.32437345
"rs9356"	0.10604971
"rs9357"	0.13377466
"rs9358"	0.34106322
"rs9359"	0.67020625
"rs9360"	0.62856556
"rs9361"	0.58394209
"rs9362"	0.73719527
"rs9363"	0.5636799
"rs9364"	0.47492189
"rs9365"	0.70605977
"rs9366"	0.7728492
"rs9367"	0.82829946
"rs9368"	0.5954479
"rs9369"	0.58636588
"rs9370"	0.38211315
"rs9371"	0.11894972
"rs9372"	0.64067598
"rs9373"	0.02893405
"rs9374"	0.64850811
"rs9375"	0.36236593
"rs9376"	0.72095473
"rs9377"	0.66280352
"rs9378"	0.65858562
"rs9379"	0.4488541
"rs9380"	0.51672822
"rs9381"	0.86539259
"rs9382"	0.50609866
"rs9383"	0.58743432
"rs9384"	0.06974345
"rs9385"	0.29497105
"rs9386"	0.89065061
"rs9387"	0.37281436
"rs9388"	0.56927239
"rs9389"	0.41785637
"rs9390"	0.7429006
"rs9391"	0.78723055
"rs9392"	0.76115434
"rs9393"	0.46948076
"rs9394"	0.69750012
"rs9395"	0.00264651
"rs9396"	0.75610083
"rs9397"	0.27646876
"rs9398"	0.89284811
"rs9399"	0.86349888
"rs9400"	0.45144067
"rs9401"	0.55573745
"rs9402"	0.61769875
"rs9403"	0.25653401
"rs9404"	0.97849935
"rs9405"	0.26104233
"rs9406"	0.99936071
"rs9407"	0.91018243
"rs9408"	0.59225337
"rs9409"	0.35047627
"rs9410"	0.83265165
"rs9411"	0.15999182
"rs9412"	0.12103897
"rs9413"	0.45613611
"rs9414"	0.92231702
"rs9415"	0.41980503
"rs9416"	0.00439097
"rs9417"	0.59366118
"rs9418"	0.46945604
"rs9419"	0.94961891
"rs9420"	0.96074542
"rs9421"	0.1651711
"rs9422"	0.16724247
"rs9423"	0.42826608
"rs9424"	0.49897476
"rs9425"	0.32623947
"rs9426"	0.95466718
"rs9427"	0.61778734
"rs9428"	0.20619226
"rs9429"	0.91033686
"rs9430"	0.75046996
"rs9431"	0.50733287
"rs9432"	0.18329133
"rs9433"	0.79641542
"rs9434"	0.85078151
"rs9435"	0.1615019
"rs9436"	0.82890222
"rs9437"	0.79731525
"rs9438"	0.85507492
"rs9439"	0.77265735
"rs9440"	0.21167497
"rs9441"	0.82736408
"rs9442"	0.26866493
"rs9443"	0.01043058
"rs9444"	0.41509142
"rs9445"	0.71813857
"rs9446"	0.25786246
"rs9447"	0.59588054
"rs9448"	0.55734373
"rs9449"	0.01837703
"rs9450"	0.72052437
"rs9451"	0.45349278
"rs9452"	0.33064667
"rs9453"	0.42971063
"rs9454"	0.44595968
"rs9455"	0.02124728
"rs9456"	0.27104179
"rs9457"	0.56642914
"rs9458"	0.69349028
"rs9459"	0.71226479
"rs9460"	0.24474918
"rs9461"	0.37215637
"rs9462"	0.89707749
"rs9463"	0.29590249
"rs9464"	0.59519015
"rs9465"	0.18791842
"rs9466"	0.80286609
"rs9467"	0.15281059
"rs9468"	0.98886677
"rs9469"	0.23176593
"rs9470"	0.97226849
"rs9471"	0.52960135
"rs9472"	0.6758317
"rs9473"	0.93846691
"rs9474"	0.81683443
"rs9475"	0.50290562
"rs9476"	0.41160765
"rs9477"	0.41834708
"rs9478"	0.38920069
"rs9479"	0.46864746
"rs9480"	0.79550962
"rs9481"	0.7616143
"rs9482"	0.61020601
"rs9483"	0.80379254
"rs9484"	0.40676866
"rs9485"	0.86476862
"rs9486"	0.41554675
"rs9487"	0.13407664
"rs9488"	0.31753331
"rs9489"	0.15132128
"rs9490"	0.7970672
"rs9491"	0.88170515
"rs9492"	0.35456829
"rs9493"	0.98924792
"rs9494"	0.18423276
"rs9495"	0.41845275
"rs9496"	0.71295462
"rs9497"	0.65534311
"rs9498"	0.85591292
"rs9499"	0.57821181
"rs9500"	0.31962397
"rs9501"	0.93937017
"rs9502"	0.84797182
"rs9503"	0.31544609
"rs9504"	0.80584356
"rs9505"	0.56135753
"rs9506"	0.74876924
"rs9507"	0.66826459
"rs9508"	0.69397118
"rs9509"	0.15216781
"rs9510"	0.38503609
"rs9511"	0.72674999
"rs9512"	0.06831301
"rs9513"	0.79829821
"rs9514"	0.22008174
"rs9515"	0.97445894
"rs9516"	0.74362324
"rs9517"	0.09914293
"rs9518"	0.24575242
"rs9519"	0.56719377
"rs9520"	0.62437598
"rs9521"	0.57998141
"rs9522"	0.52469933
"rs9523"	0.9850158
"rs9524"	0.0851247
"rs9525"	0.90382018
"rs9526"	0.93806337
"rs9527"	0.397593
"rs9528"	0.3242776
"rs9529"	0.81456239
"rs9530"	0.13312806
"rs9531"	0.87806632
"rs9532"	0.01700821
"rs9533"	0.42814557
"rs9534"	0.99743973
"rs9535"	0.74030335
"rs9536"	0.2677629
"rs9537"	0.89332014
"rs9538"	0.72363274
"rs9539"	0.18597688
"rs9540"	0.05026846
"rs9541"	0.30176362
"rs9542"	0.39784033
"rs9543"	0.39342412
"rs9544"	0.31828557
"rs9545"	0.58997014
"rs9546"	0.37160442
"rs9547"	0.08806579
"rs9548"	0.17930076
"rs9549"	0.84323695
"rs9550"	0.04858321
"rs9551"	0.79468136
"rs9552"	0.9219293
"rs9553"	0.12970695
"rs9554"	0.05295713
"rs9555"	0.11383771
"rs9556"	0.38301306
"rs9557"	0.23843976
"rs9558"	0.4282803
"rs9559"	0.9876747
"rs9560"	0.5013869
